label,text
0,"1. Without limitation to the provisions of Section 3.01 of this Agreement, the Borrower, through MoT, shall cause DNV to carry out of the Project in accordance with the provisions of a manual (the Operational Manual), acceptable to the Bank, said manual to include, inter alia: (a) the road sections identified under Parts 1 and 2 (b), (c) and (d) of the Project; (b) the Project's chart of accounts and internal controls; (c) the roles and responsibilities of SoP to provide technical support under Part 2 (a) of the Project; (d) the terms of reference for the carrying out of the Project audits; (e) the Project monitoring indicators; (f) the Project disbursement procedures; (g) the Safeguard Documents; (h) the Project's administrative and procurement procedures; (i) the terms of reference and qualifications of DNV's environmental and social specialists assigned to the implementation of the Project; and (j) the standard environmental provisions to be included in the bidding documents for investments to be carried out under the Project."
0,"2. In case of any conflict between the terms of the Operational Manual and this Agreement, the terms of this Agreement shall prevail."
0,C. Safeguards.
0,"1. The Borrower, through MoT, shall cause DNV to carry out the Project in accordance to the provisions of the: (a) Environmental Impact Assessments; (b) the Abbreviated Resettlement Action Plans; and (c) the IPP."
0,"2. The Borrower, through MoT, shall cause DNV to ensure that the terms of reference for any consultancy in respect of any Project activity under Parts 2 (a) and 3 of the Project shall be satisfactory to the Bank following its review thereof and, to that end, such terms of reference shall duly incorporate the requirements of the Bank Safeguards Policies then in force, as applied to the advice conveyed through such technical assistance."
0,Section II. Project Monitoring Reporting and Evaluation
0,"The Borrower, through MoT, shall cause DNV to furnish to the Bank each Project Report not later than forty-five (45) days after the end of each calendar semester, covering the calendar semester."
0,Section III. Withdrawal of Loan Proceeds
0,A. General.
0,"Without limitation upon the provisions of Article II of the General Conditions and in accordance with the Disbursement and Financial Information Letter, the Borrower may withdraw the proceeds of the Loan to: (a) finance Eligible Expenditures; and (b) pay each Interest Rate Cap or Interest Rate Collar premium; in the amount allocated and, if applicable, up to the percentage set forth against each Category of the following table:"
0,-8-
0,Category Amount of the Loan Allocated (expressed in USD)
0,Percentage of Expenditures to be financed (inclusive of Taxes)
0,"(1) Works under Parts 1 and 2 (b), (c) and (d) of the Project"
0,"297,050,000 100%"
0,"2,200,000 100% (2) Goods, non-consulting services, consulting services, Operating Costs and Training under Part 2 of the Project"
0,"(3) Front-end Fee 750,000"
0,Amount payable pursuant to Section 2.03 of this Agreement in accordance with Section 2.07 (b) of the General Conditions Amount due pursuant to Section 4.05 (c) of the General Conditions
0,(4) Interest Rate Cap or Interest Rate Collar premium
0,"TOTAL AMOUNT 300,000,000"
0,B. Withdrawal Conditions; Withdrawal Period.
0,"1. Notwithstanding the provisions of Part A above, no withdrawal shall be made for payments made prior to the Signature Date, except that withdrawals up to an aggregate amount not to exceed USD 60,000,000 may be made for payments made prior to this date but on or after November 1, 2017 (but in no case before twelve months before the Signature Date) for Eligible Expenditures."
0,"2. The Closing Date is June 30, 2023."
0,-9-
0,SCHEDULE 3
0,Commitment-Linked Amortization Repayment Schedule
0,"The following table sets forth the Principal Payment Dates of the Loan and the percentage of the total principal amount of the Loan payable on each Principal Payment Date (""Installment Share"")."
0,Level Principal Repayments
0,"Installment Share Principal Payment Date On each January 1 and July 1 Beginning January 1, 2025 through July 1, 2048 2.04%"
0,"On January 1, 2049 2.08%"
0,-10-
0,APPENDIX
0,Section I. Definitions
0,"1. ""Abbreviated Resettlement Plans"" means the Borrower's two resettlement plans for the works under Parts 1 and 2 of the Project, dated September 25, 2017 and October 30, 2017, respectively, acceptable to the Bank and published by the Borrower on November 6, 2017 and in the Bank's external website on November 6, 2017, which include, inter alia: (a) the objectives of said plans and the protocols and procedures for the provision of resettlement assistance in connection with the involvement of Resettlement under the Project; and (b) the applicable legal and institutional framework governing the implementation of said plans; as such plans may be revised, updated or supplemented, from time to time, with the Bank's prior written approval."
0,"2. ""Anti-Corruption Guidelines"" means, for purposes of paragraph 5 of the Appendix to the General Conditions, the ""Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants"", dated October 15, 2006 and revised in January 2011 and as of July 1, 2016."
0,"3. ""Bank's Safeguards Policies"" means the Bank's operational policies and procedures, set forth in the Bank's operational manual and identified as OP/BP 4.01, 4.04, 4.09, 4.10, 4.11, 4.12, 4.36 and 4.37, as said manual is published under www.World Bank.org/opmanual."
0,"4. ""Barro Negro"" means a town located in the Province of Jujuy."
0,"5. ""Category"" means a category set forth in the table in Section III.A of Schedule 2 to this Agreement."
0,"6. ""DNV"" means the Borrower's Dirección Nacional de Vialidad (National Roads Directorate), a decentralized legal entity operating under the jurisdiction of the MoT (as defined below), established by the Borrower's Decree-Law No. 505/58, dated January 16, 1958, as said Decree-Law has been amended to the date of this Agreement, and the Project Implementing Entity for purposes of the General Conditions."
0,"7. ""Environmental Impact Assessments"" means the following Borrower's environmental assessments, including their respective environmental management plans, all acceptable to the Bank, which describe the Borrower's actions to be undertaken, or cause to be undertaken, in order to address any adverse environmental impact resulting from the carrying out of the works under Parts 1 and 2 of the Project, as said documents may be amended from time to time with the agreement of the Bank: (a) Estudio de Impacto Ambiental para el Grupo 1 de Obras, dated September 25, 2017; (b) Estudio de Impacto Ambiental para el Grupo 2 de Obras, dated October 30, 2017; and (c) Estudio de Impacto Ambiental para el Grupo 3 de Obras, dated October 30, 2017; published by the Borrower on November 6, 2017 and in the Bank's external website on November 6, 2017; as such assessments and related environmental management plans may be revised, updated or supplemented, from time to time, with the Bank's prior written approval."
0,-11-
0,"8. ""Gendarmeria Nacional"" means the Borrower's national gendarmerie, established pursuant to the Borrower's Law No. Law N° 19.349, dated November 25, 1971 and published in the Borrower's Official Gazette on January 10, 1972."
0,"9. ""General Conditions"" means the ""International Bank for Reconstruction and Development General Conditions for IBRD Financing, Investment Project Financing"", dated July 14, 2017."
0,"10. ""Indigenous Peoples Plan"" or ""IPP"" means Plan de Pueblos Indígenas, the Borrower's plan dated October 30, 2017, acceptable to the Bank, and disclosed by the Borrower on November 6, 2017 and in the Bank's external website on November 6, 2017, setting forth the indigenous peoples policy actions applicable to the activities to be carried out under the Project."
0,"11. ""MoH"" means the Borrower's Ministry of Treasury, or any successor thereto."
0,"12. ""MoT"" means the Borrower's Ministry of Transport, or any successor thereto."
0,"13. ""Northwestern Corridor"" or ""NW Corridor"" means the road network comprised of the Borrower's national route No. 34, from Profesor Salvador Mazza in the Province of Salta to Rosario in the Province of Santa Fe, and its access roads."
